"Player","Country","CareerBatImpact","CareerBowlImpact","MatchesPlayed","TotalImpact","BatImpactperGame","BatImpactperGame_Z","BowlImpactperGame","BowlImpactperGame_Z","TotalImpactperGame","TotalImpactperGame_Z"
"BRM Taylor ","ZIM",82.7881208737782,8.15,41,90.9381208737782,2.01922246033605,0.717566445779976,0.198780487804878,-0.579646421200687,2.21800294814093,0.137920024579288
"BT Foakes","ENG",0,0,1,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"BV Sears ","NZL",-2.64999999999999,44.7166666666667,16,42.0666666666667,-0.165625,-0.555191875483592,2.79479166666667,0.822463706171614,2.62916666666667,0.267271830688023
"BV Vitori ","ZIM",-0.291666666666668,8.16590909090909,11,7.87424242424242,-0.0265151515151516,-0.474154997420914,0.742355371900826,-0.286060686215403,0.715840220385674,-0.760215683636317
"BW Hilfenhaus ","AUS",-9.875,33.65,7,23.775,-1.41071428571429,-1.28050463890426,4.80714285714286,1.90933806440664,3.39642857142857,0.628833425502386
"Babar Azam ","PAK",530.368557573539,0,119,530.368557573539,4.45687863507176,2.13759564099765,0,-0.687008106444826,4.45687863507176,1.45058753455282
"Bilawal Bhatti ","PAK",2.85,2.2166666666667,9,5.0666666666667,0.316666666666667,-0.27423828802735,0.2462962962963,-0.553983050858301,0.562962962962967,-0.82822133888565
"C Bosch ","RSA",-1.01666666666667,25.6083333333333,7,24.5916666666666,-0.145238095238096,-0.543315713347985,3.65833333333333,1.28886405378959,3.51309523809523,0.745548340441603
"C Campher ","IRE",52.3616000084031,4.08333333333334,41,56.4449333417364,1.2771121953269,0.285258455298925,0.0995934959349595,-0.633217487048478,1.37670569126186,-0.347959031749554
"C Connolly ","AUS",-1.0125,-1.65,5,-2.6625,-0.2025,-0.576672992105516,-0.33,-0.86524167716301,-0.5325,-1.44191466926853
"C Green ","AUS",72.9805479242979,10.925,18,83.9055479242979,4.05447488468322,1.90317986089742,0.606944444444444,-0.359196362320893,4.66141932912766,1.54398349857653
